Index,-30,-20,-10,0,10,20,frequency (Hz)
1215,-147.747787475586,-139.722763061523,-116.634689331055,-116.54963684082,-97.0682830810547,-95.0331039428711,7593.990624999999
1216,-147.746932983398,-139.720901489258,-116.637985229492,-116.54759979248,-97.0739593505859,-95.0304412841797,7600.24
1217,-147.746047973633,-139.719009399414,-116.641250610352,-116.545547485352,-97.0796203613281,-95.0277633666992,7606.489374999999
1218,-147.745147705078,-139.717147827148,-116.644523620605,-116.543502807617,-97.0852890014648,-95.025146484375,7612.7387499999995
1219,-147.744262695312,-139.71533203125,-116.647796630859,-116.541473388672,-97.0909881591797,-95.0225524902344,7618.988125
1220,-147.743362426758,-139.71354675293,-116.651092529297,-116.539436340332,-97.0967025756836,-95.0200042724609,7625.237499999999
1221,-147.742462158203,-139.711791992188,-116.654388427734,-116.537414550781,-97.1024322509766,-95.0175018310547,7631.486875
1222,-147.741561889648,-139.710083007813,-116.657691955566,-116.53540802002,-97.1081848144531,-95.0150299072266,7637.73625
1223,-147.740646362305,-139.708374023437,-116.661010742188,-116.533409118652,-97.1139602661133,-95.0126113891602,7643.985624999999
1224,-147.73974609375,-139.706726074219,-116.664344787598,-116.531410217285,-97.1197509765625,-95.0102233886719,7650.235
1225,-147.738784790039,-139.705062866211,-116.667625427246,-116.52938079834,-97.1255187988281,-95.0078277587891,7656.484375
1226,-147.737823486328,-139.703430175781,-116.670936584473,-116.527359008789,-97.1313018798828,-95.005485534668,7662.733749999999
1227,-147.736877441406,-139.70182800293,-116.674255371094,-116.525344848633,-97.1371002197266,-95.0031814575195,7668.983125
1228,-147.735900878906,-139.700256347656,-116.677574157715,-116.52335357666,-97.1429214477539,-95.0009155273438,7675.232499999999
1229,-147.734939575195,-139.69873046875,-116.68091583252,-116.521354675293,-97.1487808227539,-94.9987106323242,7681.4818749999995
1230,-147.733978271484,-139.697235107422,-116.684265136719,-116.519378662109,-97.1546401977539,-94.9965286254883,7687.73125
1231,-147.733032226563,-139.695785522461,-116.687629699707,-116.51741027832,-97.160530090332,-94.9944076538086,7693.980624999999
1232,-147.732055664063,-139.694366455078,-116.691017150879,-116.515449523926,-97.1664352416992,-94.9923248291016,7700.23
1233,-147.731048583984,-139.692916870117,-116.694351196289,-116.513450622559,-97.1723022460938,-94.9902267456055,7706.479375
1234,-147.730026245117,-139.691513061523,-116.697715759277,-116.51146697998,-97.1781921386719,-94.9881820678711,7712.728749999999
1235,-147.729019165039,-139.690139770508,-116.701080322266,-116.509475708008,-97.1841049194336,-94.9861831665039,7718.978125
1236,-147.728012084961,-139.68879699707,-116.704467773438,-116.507514953613,-97.1900405883789,-94.9842224121094,7725.2275
1237,-147.727005004883,-139.6875,-116.707862854004,-116.505561828613,-97.1959991455078,-94.9823150634766,7731.476874999999
1238,-147.725982666016,-139.686233520508,-116.711288452148,-116.503623962402,-97.2019729614258,-94.9804458618164,7737.72625
1239,-147.724990844727,-139.684997558594,-116.714706420898,-116.501678466797,-97.2079544067383,-94.9786148071289,7743.975625
1240,-147.723983764648,-139.683807373047,-116.718162536621,-116.49974822998,-97.2139739990234,-94.9768371582031,7750.224999999999
1241,-147.722915649414,-139.682571411133,-116.721549987793,-116.497779846191,-97.2199172973633,-94.9750442504883,7756.474375
1242,-147.72184753418,-139.681396484375,-116.724975585938,-116.495811462402,-97.2259140014648,-94.9732894897461,7762.723749999999
1243,-147.720779418945,-139.680252075195,-116.728408813477,-116.493858337402,-97.2319183349609,-94.9715881347656,7768.9731249999995
1244,-147.7197265625,-139.679138183594,-116.731864929199,-116.491920471191,-97.2379531860352,-94.9699478149414,7775.2225
1245,-147.718688964844,-139.67805480957,-116.735343933105,-116.489990234375,-97.2440032958984,-94.9683380126953,7781.471874999999
1246,-147.717651367188,-139.677017211914,-116.738838195801,-116.488082885742,-97.2500915527344,-94.9667892456055,7787.72125
1247,-147.716613769531,-139.676025390625,-116.742362976074,-116.486190795898,-97.2561874389648,-94.9652862548828,7793.970625
1248,-147.715576171875,-139.675064086914,-116.745895385742,-116.484306335449,-97.2622909545898,-94.9638290405273,7800.219999999999
1249,-147.714492797852,-139.674072265625,-116.749389648438,-116.482368469238,-97.2683715820313,-94.9623489379883,7806.469375
1250,-147.713409423828,-139.673110961914,-116.752891540527,-116.480445861816,-97.2744522094727,-94.9609222412109,7812.71875
1251,-147.712326049805,-139.672210693359,-116.75643157959,-116.478530883789,-97.2805786132813,-94.9595413208008,7818.968124999999
1252,-147.711273193359,-139.671325683594,-116.759986877441,-116.476638793945,-97.2867050170898,-94.9582214355469,7825.2175
1253,-147.710205078125,-139.670486450195,-116.763572692871,-116.474754333496,-97.2928619384766,-94.9569396972656,7831.466874999999
1254,-147.709167480469,-139.669692993164,-116.76717376709,-116.47289276123,-97.2990493774414,-94.9557189941406,7837.7162499999995
1255,-147.708145141602,-139.668930053711,-116.770805358887,-116.471031188965,-97.3052520751953,-94.9545516967773,7843.965625
1256,-147.707122802734,-139.668228149414,-116.774459838867,-116.469207763672,-97.3114929199219,-94.9534378051758,7850.214999999999
1257,-147.706024169922,-139.667465209961,-116.778053283691,-116.467300415039,-97.3176422119141,-94.952278137207,7856.464375
1258,-147.704940795898,-139.666748046875,-116.781669616699,-116.465408325195,-97.323844909668,-94.951171875,7862.71375
1259,-147.703872680664,-139.666061401367,-116.785316467285,-116.463531494141,-97.3300552368164,-94.9501266479492,7868.963124999999
1260,-147.702819824219,-139.665420532227,-116.788993835449,-116.461685180664,-97.336296081543,-94.9491424560547,7875.2125
1261,-147.701782226562,-139.664825439453,-116.792694091797,-116.459846496582,-97.3425598144531,-94.9481964111328,7881.461875
1262,-147.700759887695,-139.664276123047,-116.796432495117,-116.458030700684,-97.3488540649414,-94.9473114013672,7887.711249999999
1263,-147.699752807617,-139.663772583008,-116.800193786621,-116.456230163574,-97.3551635742188,-94.9464874267578,7893.960625
1264,-147.698760986328,-139.663299560547,-116.803977966309,-116.454452514648,-97.3614959716797,-94.9457168579102,7900.21
1265,-147.697692871094,-139.66276550293,-116.807716369629,-116.452590942383,-97.3677673339844,-94.9449005126953,7906.459374999999
1266,-147.696640014648,-139.662292480469,-116.811454772949,-116.450736999512,-97.3740615844727,-94.9441452026367,7912.70875
1267,-147.695617675781,-139.661849975586,-116.815246582031,-116.448913574219,-97.3803787231445,-94.9434432983398,7918.958124999999
1268,-147.694595336914,-139.66145324707,-116.819061279297,-116.447113037109,-97.3867263793945,-94.9428024291992,7925.2074999999995
1269,-147.693618774414,-139.661102294922,-116.822906494141,-116.445335388184,-97.3931045532227,-94.9422073364258,7931.456875
1270,-147.692642211914,-139.660797119141,-116.826789855957,-116.443565368652,-97.3994979858398,-94.9416732788086,7937.706249999999
1271,-147.691680908203,-139.660522460937,-116.830688476562,-116.441802978516,-97.4059143066406,-94.9411926269531,7943.955625
1272,-147.69075012207,-139.660308837891,-116.83464050293,-116.440086364746,-97.4123611450195,-94.9407653808594,7950.205
1273,-147.689727783203,-139.660018920898,-116.838500976563,-116.438255310059,-97.4187240600586,-94.940299987793,7956.454374999999
1274,-147.688751220703,-139.659774780273,-116.842391967773,-116.436470031738,-97.4251098632813,-94.9398803710938,7962.70375
1275,-147.687774658203,-139.659576416016,-116.846328735352,-116.434684753418,-97.431526184082,-94.9395141601562,7968.953125
1276,-147.68684387207,-139.659408569336,-116.850303649902,-116.432929992676,-97.4379653930664,-94.9392318725586,7975.202499999999
1277,-147.685928344727,-139.659317016602,-116.854301452637,-116.431205749512,-97.4444427490234,-94.9389877319336,7981.451875
1278,-147.685043334961,-139.659255981445,-116.858345031738,-116.429496765137,-97.4509429931641,-94.9388122558594,7987.701249999999
1279,-147.684173583984,-139.659240722656,-116.862434387207,-116.427810668945,-97.4574813842773,-94.9386978149414,7993.9506249999995
1280,-147.683334350586,-139.659271240234,-116.866539001465,-116.426139831543,-97.4640350341797,-94.9386444091797,8000.2
1281,-147.682403564453,-139.659225463867,-116.870574951172,-116.424385070801,-97.4704971313477,-94.9385299682617,8006.449374999999
1282,-147.681518554688,-139.659225463867,-116.874641418457,-116.422637939453,-97.4769897460938,-94.9384689331055,8012.69875
1283,-147.680648803711,-139.659271240234,-116.87873840332,-116.420928955078,-97.483512878418,-94.9384689331055,8018.948125
1284,-147.679824829102,-139.659378051758,-116.882881164551,-116.419227600098,-97.4900665283203,-94.9385375976562,8025.197499999999
1285,-147.679016113281,-139.659530639648,-116.887077331543,-116.41756439209,-97.4966506958008,-94.9386672973633,8031.446875
1286,-147.678253173828,-139.659729003906,-116.891304016113,-116.41593170166,-97.5032653808594,-94.9388656616211,8037.69625
1287,-147.677520751953,-139.659973144531,-116.895568847656,-116.41431427002,-97.5099029541016,-94.9391174316406,8043.945624999999
1288,-147.676818847656,-139.660263061523,-116.899879455566,-116.412727355957,-97.5165863037109,-94.9394378662109,8050.195
1289,-147.676010131836,-139.660461425781,-116.904067993164,-116.411018371582,-97.5231246948242,-94.9396743774414,8056.444375
1290,-147.675247192383,-139.660705566406,-116.908317565918,-116.409339904785,-97.5297317504883,-94.9399795532227,8062.693749999999
1291,-147.674514770508,-139.661010742188,-116.912612915039,-116.407699584961,-97.5363464355469,-94.9403533935547,8068.943125
1292,-147.673828125,-139.661361694336,-116.916946411133,-116.40608215332,-97.5430068969727,-94.940788269043,8075.192499999999
1293,-147.67317199707,-139.661773681641,-116.921318054199,-116.404495239258,-97.5496978759766,-94.9412841796875,8081.4418749999995
1294,-147.672576904297,-139.662246704102,-116.925750732422,-116.402938842773,-97.5564270019531,-94.9418563842773,8087.69125
1295,-147.672012329102,-139.662750244141,-116.930213928223,-116.401405334473,-97.5631790161133,-94.9424896240234,8093.940624999999
1296,-147.671493530273,-139.663314819336,-116.934730529785,-116.39990234375,-97.5699691772461,-94.9431991577148,8100.19
1297,-147.670837402344,-139.663757324219,-116.939125061035,-116.39826965332,-97.5766296386719,-94.9438018798828,8106.439375
1298,-147.670227050781,-139.664260864258,-116.943557739258,-116.396675109863,-97.5833129882813,-94.9444808959961,8112.688749999999
1299,-147.669677734375,-139.664810180664,-116.948051452637,-116.39510345459,-97.5900421142578,-94.9452133178711,8118.938125
1300,-147.669174194336,-139.665435791016,-116.952590942383,-116.393577575684,-97.596809387207,-94.9460296630859,8125.1875
1301,-147.668701171875,-139.666091918945,-116.957168579102,-116.392059326172,-97.6035919189453,-94.9468994140625,8131.436874999999
1302,-147.66828918457,-139.666793823242,-116.961784362793,-116.390579223633,-97.6104278564453,-94.9478454589844,8137.68625
1303,-147.667907714844,-139.667572021484,-116.966461181641,-116.389144897461,-97.6172790527344,-94.9488525390625,8143.935624999999
1304,-147.667587280273,-139.668395996094,-116.971176147461,-116.387733459473,-97.6241683959961,-94.9499282836914,8150.1849999999995
1305,-147.667129516602,-139.669082641602,-116.975769042969,-116.386169433594,-97.6309204101563,-94.9508972167969,8156.434375
1306,-147.666717529297,-139.669845581055,-116.980400085449,-116.384651184082,-97.6376953125,-94.9519424438477,8162.683749999999
1307,-147.666381835937,-139.670639038086,-116.985084533691,-116.383163452148,-97.6445159912109,-94.9530410766602,8168.933125
1308,-147.666076660156,-139.671524047852,-116.98983001709,-116.381713867188,-97.6513748168945,-94.9542236328125,8175.1825
1309,-147.665832519531,-139.672439575195,-116.994613647461,-116.380310058594,-97.6582794189453,-94.9554901123047,8181.431874999999
1310,-147.665634155273,-139.673431396484,-116.999465942383,-116.378936767578,-97.6651992797852,-94.9568099975586,8187.68125
1311,-147.665512084961,-139.674468994141,-117.004364013672,-116.377601623535,-97.6721801757813,-94.9582214355469,8193.930624999999
1312,-147.665451049805,-139.675567626953,-117.009300231934,-116.376319885254,-97.6791839599609,-94.9596939086914,8200.18
1313,-147.665222167969,-139.676513671875,-117.014106750488,-116.374847412109,-97.6860198974609,-94.9610214233398,8206.429375
1314,-147.6650390625,-139.677520751953,-117.018951416016,-116.373420715332,-97.6929016113281,-94.9624404907227,8212.67875
1315,-147.664947509766,-139.678588867188,-117.02384185791,-116.372047424316,-97.699821472168,-94.9639282226562,8218.928125
1316,-147.664901733398,-139.679733276367,-117.028800964355,-116.370712280273,-97.7067794799805,-94.9654922485352,8225.1775
1317,-147.664916992188,-139.680923461914,-117.033821105957,-116.369415283203,-97.7137756347656,-94.9671325683594,8231.426875
1318,-147.665008544922,-139.682189941406,-117.038887023926,-116.3681640625,-97.720817565918,-94.9688568115234,8237.67625
1319,-147.665145874023,-139.683502197266,-117.044006347656,-116.366958618164,-97.727897644043,-94.9706497192383,8243.925625
1320,-147.66535949707,-139.68489074707,-117.049194335938,-116.365783691406,-97.7350158691406,-94.9725189208984,8250.175
1321,-147.665405273437,-139.686096191406,-117.054191589355,-116.364433288574,-97.741943359375,-94.9742279052734,8256.424374999999
1322,-147.665512084961,-139.687362670898,-117.059257507324,-116.363121032715,-97.7489166259766,-94.9760131835938,8262.67375
1323,-147.665679931641,-139.688705444336,-117.064376831055,-116.361869812012,-97.7559280395508,-94.9778823852539,8268.923125
1324,-147.665939331055,-139.69010925293,-117.069557189941,-116.360656738281,-97.7629928588867,-94.9798355102539,8275.172499999999
1325,-147.666259765625,-139.69157409668,-117.07479095459,-116.359497070312,-97.7701034545898,-94.9818649291992,8281.421875
1326,-147.666656494141,-139.693115234375,-117.080101013184,-116.358383178711,-97.777229309082,-94.9839706420898,8287.67125
1327,-147.667129516602,-139.694717407227,-117.08544921875,-116.357315063477,-97.7844314575195,-94.9861602783203,8293.920624999999
1328,-147.66764831543,-139.696395874023,-117.090873718262,-116.356300354004,-97.7916641235352,-94.9884262084961,8300.17
1329,-147.667999267578,-139.697860717773,-117.096092224121,-116.35506439209,-97.7986755371094,-94.9905166625977,8306.419375
1330,-147.668426513672,-139.69938659668,-117.101364135742,-116.353889465332,-97.8057327270508,-94.99267578125,8312.668749999999
1331,-147.668914794922,-139.70100402832,-117.106704711914,-116.352767944336,-97.8128280639648,-94.9949264526367,8318.918125
1332,-147.669494628906,-139.702667236328,-117.112106323242,-116.351684570313,-97.8199844360352,-94.9972534179688,8325.1675
1333,-147.670135498047,-139.70442199707,-117.117568969727,-116.350662231445,-97.8271713256836,-94.9996643066406,8331.416874999999
1334,-147.670867919922,-139.706237792969,-117.123100280762,-116.349700927734,-97.8344192504883,-95.0021591186523,8337.66625
1335,-147.671676635742,-139.708114624023,-117.128684997559,-116.348777770996,-97.8417129516602,-95.0047302246094,8343.915625
1336,-147.672561645508,-139.710067749023,-117.134346008301,-116.347930908203,-97.8490524291992,-95.0073928833008,8350.164999999999
1337,-147.673233032227,-139.711791992188,-117.139762878418,-116.346824645996,-97.8561248779297,-95.0098266601562,8356.414375
1338,-147.67399597168,-139.713592529297,-117.14525604248,-116.345794677734,-97.8632659912109,-95.0123672485352,8362.66375
1339,-147.674835205078,-139.715469360352,-117.150810241699,-116.344818115234,-97.8704528808594,-95.0149841308594,8368.913125
1340,-147.675750732422,-139.717422485352,-117.156425476074,-116.343902587891,-97.877685546875,-95.017692565918,8375.1625
1341,-147.676773071289,-139.719436645508,-117.162124633789,-116.343040466309,-97.8849716186523,-95.0204849243164,8381.411875
1342,-147.677871704102,-139.721527099609,-117.167877197266,-116.342231750488,-97.8923110961914,-95.0233688354492,8387.66125
1343,-147.679061889648,-139.723709106445,-117.173713684082,-116.341499328613,-97.8997039794922,-95.0263290405273,8393.910625
1344,-147.68034362793,-139.725952148437,-117.17960357666,-116.3408203125,-97.9071426391602,-95.0293884277344,8400.16
1345,-147.681365966797,-139.727935791016,-117.18522644043,-116.339881896973,-97.9142990112305,-95.0321960449219,8406.409375
1346,-147.682510375977,-139.730010986328,-117.190925598145,-116.338996887207,-97.9215087890625,-95.0350952148438,8412.658749999999
1347,-147.683731079102,-139.732147216797,-117.196701049805,-116.338188171387,-97.9287643432617,-95.0380935668945,8418.908125
1348,-147.685043334961,-139.734375,-117.202545166016,-116.337432861328,-97.9360961914063,-95.0411682128906,8425.1575
1349,-147.686447143555,-139.736679077148,-117.208457946777,-116.336753845215,-97.9434661865234,-95.0443344116211,8431.406874999999
1350,-147.687957763672,-139.739059448242,-117.21443939209,-116.336151123047,-97.9508972167969,-95.0475997924805,8437.65625
1351,-147.689559936523,-139.741516113281,-117.220504760742,-116.335594177246,-97.9583740234375,-95.0509490966797,8443.905625
1352,-147.691253662109,-139.744064331055,-117.226638793945,-116.33512878418,-97.9659042358399,-95.0543975830078,8450.154999999999
1353,-147.692672729492,-139.746292114258,-117.232460021973,-116.334342956543,-97.9731292724609,-95.0575561523437,8456.404375
1354,-147.694198608398,-139.748626708984,-117.238372802734,-116.333633422852,-97.9804077148438,-95.0608139038086,8462.65375
1355,-147.695831298828,-139.751052856445,-117.244354248047,-116.333000183105,-97.9877471923828,-95.0641708374024,8468.903124999999
1356,-147.697555541992,-139.753540039063,-117.250411987305,-116.33243560791,-97.9951400756836,-95.0676116943359,8475.1525
1357,-147.69938659668,-139.756134033203,-117.256553649902,-116.331954956055,-98.0025939941406,-95.0711517333984,8481.401875
1358,-147.701324462891,-139.7587890625,-117.262763977051,-116.33154296875,-98.0101013183594,-95.0747909545898,8487.651249999999
1359,-147.703353881836,-139.76155090332,-117.26904296875,-116.331207275391,-98.0176696777344,-95.0785217285156,8493.900625
1360,-147.705505371094,-139.764389038086,-117.275405883789,-116.330947875977,-98.0253067016602,-95.0823440551758,8500.15
1361,-147.707321166992,-139.766891479492,-117.281433105469,-116.330337524414,-98.0325775146484,-95.0858459472656,8506.399374999999
1362,-147.709274291992,-139.769485473633,-117.287544250488,-116.329818725586,-98.0399169921875,-95.0894546508789,8512.64875
1363,-147.711318969727,-139.772155761719,-117.293724060059,-116.329376220703,-98.0473098754883,-95.0931549072266,8518.898125
1364,-147.713485717773,-139.774917602539,-117.299995422363,-116.32901763916,-98.0547714233398,-95.0969543457031,8525.1475
1365,-147.715744018555,-139.777770996094,-117.306335449219,-116.328727722168,-98.0622863769531,-95.1008453369141,8531.396875
1366,-147.718124389648,-139.780715942383,-117.31275177002,-116.328521728516,-98.0698776245117,-95.1048431396484,8537.64625
1367,-147.720611572266,-139.783752441406,-117.31925201416,-116.328399658203,-98.077522277832,-95.1089324951172,8543.895625
1368,-147.723220825195,-139.786865234375,-117.325843811035,-116.32836151123,-98.0852279663086,-95.1131210327148,8550.145
1369,-147.725463867187,-139.789611816406,-117.332046508789,-116.327934265137,-98.0925445556641,-95.116943359375,8556.394375
1370,-147.727844238281,-139.792465209961,-117.338340759277,-116.327613830566,-98.0999298095703,-95.1208877563477,8562.64375
1371,-147.730331420898,-139.795394897461,-117.344711303711,-116.327377319336,-98.1073760986328,-95.1249160766602,8568.893124999999
1372,-147.732940673828,-139.798416137695,-117.351173400879,-116.327224731445,-98.1148986816406,-95.1290588378906,8575.1425
1373,-147.73567199707,-139.801559448242,-117.357734680176,-116.327156066895,-98.1224822998047,-95.13330078125,8581.391875
1374,-147.738525390625,-139.804779052734,-117.364372253418,-116.327178955078,-98.1301422119141,-95.1376495361328,8587.641249999999
1375,-147.741485595703,-139.808090209961,-117.371086120605,-116.327293395996,-98.1378707885742,-95.1421051025391,8593.890625
1376,-147.744583129883,-139.811508178711,-117.377899169922,-116.327499389648,-98.1456680297852,-95.1466522216797,8600.14
1377,-147.747283935547,-139.814498901367,-117.384284973145,-116.327285766602,-98.1530151367188,-95.1508026123047,8606.389374999999
1378,-147.750106811523,-139.817581176758,-117.390762329102,-116.327171325684,-98.1604461669922,-95.1550445556641,8612.63875
1379,-147.753051757813,-139.820785522461,-117.397315979004,-116.3271484375,-98.1679458618164,-95.1594085693359,8618.888125
1380,-147.756118774414,-139.824081420898,-117.40397644043,-116.327217102051,-98.1755142211914,-95.1638793945312,8625.137499999999
1381,-147.759323120117,-139.82746887207,-117.41072845459,-116.32738494873,-98.1831665039062,-95.16845703125,8631.386875
1382,-147.762664794922,-139.830963134766,-117.417572021484,-116.327651977539,-98.1908874511719,-95.1731491088867,8637.63625
1383,-147.76611328125,-139.834564208984,-117.424507141113,-116.328002929688,-98.1986923217773,-95.1779327392578,8643.885624999999
1384,-147.76969909668,-139.838256835938,-117.431533813477,-116.328475952148,-98.2065582275391,-95.1828384399414,8650.135
1385,-147.772842407227,-139.841491699219,-117.438079833984,-116.328468322754,-98.2139434814453,-95.1872787475586,8656.384375
1386,-147.776138305664,-139.844818115234,-117.444732666016,-116.328559875488,-98.2214126586914,-95.1918411254883,8662.633749999999
1387,-147.779556274414,-139.848266601562,-117.451484680176,-116.328765869141,-98.2289581298828,-95.1965026855469,8668.883125
1388,-147.783111572266,-139.851806640625,-117.458335876465,-116.329063415527,-98.2365798950195,-95.2012939453125,8675.1325
1389,-147.78678894043,-139.855453491211,-117.465270996094,-116.329475402832,-98.2442855834961,-95.206184387207,8681.381875
1390,-147.790618896484,-139.859222412109,-117.472328186035,-116.32999420166,-98.252067565918,-95.2111892700195,8687.63125
1391,-147.794570922852,-139.863082885742,-117.479469299316,-116.330627441406,-98.2599487304687,-95.2163238525391,8693.880625
1392,-147.79866027832,-139.867050170898,-117.486701965332,-116.331344604492,-98.2678909301758,-95.2215576171875,8700.13
1393,-147.802276611328,-139.870513916016,-117.493423461914,-116.331550598145,-98.2752990722656,-95.2262649536133,8706.379375
1394,-147.806015014648,-139.874069213867,-117.500228881836,-116.331878662109,-98.2827987670898,-95.2311172485352,8712.62875
1395,-147.80989074707,-139.877746582031,-117.50715637207,-116.332298278809,-98.2903671264649,-95.2360610961914,8718.878125
1396,-147.813919067383,-139.881530761719,-117.514167785645,-116.33283996582,-98.2980346679687,-95.2411422729492,8725.127499999999
1397,-147.818099975586,-139.885437011719,-117.521301269531,-116.333503723145,-98.3058013916016,-95.246337890625,8731.376875
1398,-147.822418212891,-139.889465332031,-117.528549194336,-116.334274291992,-98.3136444091797,-95.2516479492188,8737.62625
1399,-147.826873779297,-139.893585205078,-117.535888671875,-116.335159301758,-98.3215789794922,-95.257080078125,8743.875624999999
1400,-147.831466674805,-139.897827148438,-117.543334960937,-116.33617401123,-98.3296051025391,-95.2626342773437,8750.125
1401,-147.835525512695,-139.901489257813,-117.550193786621,-116.336585998535,-98.3370208740234,-95.2676086425781,8756.374375
1402,-147.839721679688,-139.905258178711,-117.557167053223,-116.337135314941,-98.3445434570313,-95.272705078125,8762.623749999999
1403,-147.844085693359,-139.909149169922,-117.564247131348,-116.337799072266,-98.3521499633789,-95.2779312133789,8768.873125
1404,-147.848587036133,-139.913177490234,-117.571449279785,-116.338592529297,-98.35986328125,-95.2832794189453,8775.1225
1405,-147.853240966797,-139.917327880859,-117.578765869141,-116.339500427246,-98.36767578125,-95.2887573242188,8781.371874999999
1406,-147.858062744141,-139.921585083008,-117.586196899414,-116.340545654297,-98.3755874633789,-95.2943649291992,8787.62125
1407,-147.863021850586,-139.925964355469,-117.593742370605,-116.341705322266,-98.3835906982422,-95.3000946044922,8793.870625
1408,-147.868133544922,-139.930465698242,-117.60139465332,-116.343002319336,-98.3916931152344,-95.3059387207031,8800.119999999999
1409,-147.872619628906,-139.934310913086,-117.608406066895,-116.343635559082,-98.3991241455078,-95.311149597168,8806.369375
1410,-147.87727355957,-139.938293457031,-117.615524291992,-116.344413757324,-98.4066619873047,-95.3164901733398,8812.61875
1411,-147.882095336914,-139.942398071289,-117.622772216797,-116.345314025879,-98.414306640625,-95.3219604492188,8818.868124999999
1412,-147.887069702148,-139.946640014648,-117.630126953125,-116.34635925293,-98.4220581054688,-95.3275604248047,8825.1175
1413,-147.892196655273,-139.95100402832,-117.637626647949,-116.347526550293,-98.4299240112305,-95.3333053588867,8831.366875
1414,-147.897491455078,-139.955490112305,-117.645240783691,-116.348838806152,-98.4378814697266,-95.3391723632813,8837.61625
1415,-147.902938842773,-139.960113525391,-117.652992248535,-116.350280761719,-98.4459686279297,-95.3451766967773,8843.865625
1416,-147.908554077148,-139.964859008789,-117.660850524902,-116.351867675781,-98.4541549682617,-95.351318359375,8850.115
1417,-147.913482666016,-139.968887329102,-117.667991638184,-116.352714538574,-98.4615859985352,-95.3567276000977,8856.364375
1418,-147.918579101563,-139.973052978516,-117.675262451172,-116.353729248047,-98.4691543579102,-95.3622894287109,8862.61375
1419,-147.923828125,-139.977340698242,-117.682655334473,-116.354873657227,-98.4768218994141,-95.3679809570313,8868.863125
1420,-147.929260253906,-139.981781005859,-117.690200805664,-116.356163024902,-98.484619140625,-95.3738327026367,8875.1125
1421,-147.934860229492,-139.986343383789,-117.697868347168,-116.357612609863,-98.4925308227539,-95.3798141479492,8881.361874999999
1422,-147.940628051758,-139.991058349609,-117.705665588379,-116.359184265137,-98.5005569458008,-95.3859329223633,8887.61125
1423,-147.946548461914,-139.995895385742,-117.713600158691,-116.360916137695,-98.5087127685547,-95.3921890258789,8893.860625
1424,-147.952651977539,-140.000900268555,-117.721687316895,-116.36279296875,-98.5169906616211,-95.3985977172852,8900.109999999999
1425,-147.957992553711,-140.005065917969,-117.728942871094,-116.363868713379,-98.5244369506836,-95.4042053222656,8906.359375
1426,-147.963485717773,-140.009384155273,-117.736343383789,-116.365089416504,-98.5319976806641,-95.4099426269531,8912.60875
1427,-147.969161987305,-140.01383972168,-117.743881225586,-116.36646270752,-98.5397033691406,-95.4158325195313,8918.858124999999
1428,-147.975021362305,-140.018447875977,-117.751579284668,-116.368003845215,-98.5475234985352,-95.421875,8925.1075
1429,-147.981048583984,-140.023208618164,-117.759407043457,-116.369689941406,-98.5554962158203,-95.4280776977539,8931.356875
1430,-147.987243652344,-140.028106689453,-117.767387390137,-116.371536254883,-98.5635833740234,-95.4344177246094,8937.606249999999
1431,-147.993637084961,-140.033157348633,-117.775520324707,-116.373550415039,-98.5718154907227,-95.44091796875,8943.855625
1432,-148.000198364258,-140.038345336914,-117.783790588379,-116.375709533691,-98.5801620483398,-95.4475555419922,8950.105
1433,-148.005889892578,-140.042633056641,-117.791160583496,-116.376983642578,-98.5876007080078,-95.4533081054687,8956.354374999999
1434,-148.011764526367,-140.047088623047,-117.798690795898,-116.378433227539,-98.5951919555664,-95.4592208862305,8962.60375
1435,-148.017837524414,-140.051712036133,-117.80638885498,-116.380035400391,-98.6029205322266,-95.4652862548828,8968.853125
1436,-148.02409362793,-140.056457519531,-117.814231872559,-116.381820678711,-98.6108016967774,-95.4715194702148,8975.102499999999
1437,-148.030532836914,-140.061386108398,-117.822235107422,-116.383766174316,-98.6188125610352,-95.477912902832,8981.351875
1438,-148.037170410156,-140.066467285156,-117.830413818359,-116.385894775391,-98.6269836425781,-95.4844589233398,8987.60125
1439,-148.043975830078,-140.071701049805,-117.838722229004,-116.388175964355,-98.6352920532227,-95.4911804199219,8993.850625
1440,-148.050964355469,-140.077102661133,-117.847213745117,-116.390632629395,-98.6437454223633,-95.4980545043945,9000.1
1441,-148.056991577148,-140.081497192383,-117.854698181152,-116.392105102539,-98.6511993408203,-95.5039367675781,9006.349375
1442,-148.063217163086,-140.086059570313,-117.862358093262,-116.393768310547,-98.6587982177734,-95.5099868774414,9012.59875
1443,-148.069641113281,-140.090789794922,-117.870178222656,-116.395606994629,-98.6665649414063,-95.5161972045898,9018.848125
1444,-148.076248168945,-140.095687866211,-117.87818145752,-116.39762878418,-98.6744766235352,-95.5226058959961,9025.0975
1445,-148.083068847656,-140.10075378418,-117.886360168457,-116.399826049805,-98.6825561523437,-95.529167175293,9031.346875
1446,-148.090072631836,-140.105987548828,-117.89469909668,-116.402214050293,-98.6907958984375,-95.5359039306641,9037.596249999999
1447,-148.097259521484,-140.111389160156,-117.903213500977,-116.40478515625,-98.6991958618164,-95.5428161621094,9043.845625
1448,-148.104644775391,-140.116973876953,-117.911895751953,-116.407531738281,-98.7077560424805,-95.5499038696289,9050.095
1449,-148.110961914063,-140.121444702148,-117.919486999512,-116.409194946289,-98.7152099609375,-95.5558853149414,9056.344374999999
